1485371843804|101|85
1485371843845|107|69
1485371843896|108|38
1485371844024|104|57
1485371844024|103|-6
1485371844057|105|105
1485371844196|100|-5
1485371844325|102|77
1485371844334|101|82
1485371844397|106|42
1485371844455|107|64
1485371844515|108|39
1485371844545|104|52
1485371844626|105|101
1485371844635|103|-5
1485371844746|100|-9
1485371844886|101|87
1485371844926|102|73
1485371844956|106|46
1485371845076|107|65
1485371845115|108|35
1485371845136|104|52
1485371845136|104|79
1485371845216|105|97
1485371845234|103|-8
1485371845315|100|-9
1485371845486|106|48
1485371845504|102|76
1485371845504|101|82
1485371845627|107|70
1485371845695|104|81
1485371845727|108|31
1485371845786|105|94
1485371845806|103|-3
1485371845916|100|-6
1485371846046|102|73
1485371846077|101|78
1485371846106|106|45
1485371846235|107|68
1485371846256|104|81
1485371846296|108|32
1485371846377|105|93
1485371846396|103|-5
1485371846436|100|-1
1485371846574|102|68
1485371846607|101|74
1485371846695|106|50
1485371846776|107|73
1485371846785|104|84
1485371846906|108|33
1485371846975|105|98
1485371847006|100|0
1485371847016|103|-4
1485371847136|102|64
1485371847156|101|77
1485371847286|106|53
1485371847376|104|86
1485371847384|107|69
1485371847507|108|30
1485371847507|108|51
1485371847556|105|95
1485371847556|100|1
1485371847635|103|-7
1485371847724|102|60
1485371847736|101|74
1485371847906|106|54
1485371847926|107|70
1485371847954|104|83
1485371848095|100|-3
1485371848115|108|46
1485371848115|105|95
1485371848167|103|-11
1485371848304|101|77
1485371848325|102|65
1485371848467|107|72
1485371848476|104|88
1485371848517|106|56
1485371848657|108|48
1485371848657|100|-3
1485371848706|103|-6
1485371848714|105|95
1485371848885|102|66
1485371848914|101|76
1485371849026|107|68
1485371849046|104|87
1485371849086|106|61
1485371849186|108|51
1485371849255|100|-2
1485371849266|105|97
1485371849294|103|-7
1485371849465|102|69
1485371849505|101|74
1485371849596|104|90
1485371849604|107|73
1485371849685|106|56
1485371849736|108|53
1485371849814|105|102
1485371849876|100|3
1485371849895|103|-12
1485371849997|102|73
1485371850034|101|75
1485371850194|104|93
1485371850205|107|72
1485371850304|106|61
1485371850305|106|28
1485371850345|108|57
1485371850386|105|105
1485371850436|103|-7
1485371850464|100|5
1485371850556|102|78
1485371850646|101|77
1485371850786|107|73
1485371850814|104|89
1485371850916|108|60
1485371850924|106|32
1485371850924|105|104
1485371850995|103|-11
1485371851036|100|0
1485371851134|102|76
1485371851246|101|74
1485371851315|107|74
1485371851386|104|92
1485371851474|106|27
1485371851514|108|62
1485371851544|105|100
1485371851605|103|-12
1485371851656|100|-4
1485371851686|102|79
1485371851774|101|79
1485371851904|107|75
1485371851985|104|90
1485371852033|106|27
1485371852045|108|61
1485371852146|105|96
1485371852186|103|-16
1485371852235|100|-3
1485371852254|102|80
1485371852315|101|74
1485371852463|107|70
1485371852567|108|62
1485371852575|104|87
1485371852636|106|24
1485371852664|105|96
1485371852725|103|-14
1485371852775|100|2
1485371852845|102|83
1485371852906|101|71
1485371853086|107|75
1485371853126|108|61
1485371853176|104|89
1485371853196|106|25
1485371853224|105|93
1485371853316|103|-9
1485371853316|100|2
1485371853396|102|78
1485371853494|101|67
1485371853636|107|71
1485371853726|108|62
1485371853726|104|84
1485371853766|106|21
1485371853766|105|95
1485371853846|103|-5
1485371853926|100|6
1485371853946|102|74
1485371854065|101|65
1485371854216|107|75
1485371854266|108|67
1485371854285|105|100
1485371854295|104|81
1485371854366|106|19
1485371854465|100|6
1485371854465|103|0
1485371854475|102|74
1485371854635|101|68
1485371854766|107|75
1485371854806|108|65
1485371854854|104|81
1485371854896|106|17
1485371854896|105|105
1485371854996|100|6
1485371855025|102|71
1485371855065|103|-3
1485371855166|101|64
1485371855335|107|78
1485371855374|108|62
1485371855425|105|106
1485371855435|104|85
1485371855485|106|19
1485371855596|100|2
1485371855606|103|-6
1485371855615|102|72
1485371855776|101|59
1485371855907|107|80
1485371855975|108|62
1485371855986|104|83
1485371856034|105|106
1485371856056|106|22
1485371856115|100|7
1485371856156|102|69
1485371856215|103|-3
1485371856384|101|61
1485371856456|107|77
1485371856513|108|61
1485371856565|104|78
1485371856594|105|102
1485371856594|106|20
1485371856685|102|70
1485371856736|100|8
1485371856833|103|-5
1485371856946|101|65
1485371856946|101|62
1485371857055|107|75
1485371857114|108|61
1485371857176|105|106
1485371857183|104|79
1485371857204|106|18
1485371857274|102|65
1485371857345|100|3
1485371857384|103|-4
1485371857505|105|69
1485371857535|101|63
1485371857615|107|80
1485371857706|108|65
1485371857754|106|19
1485371857754|104|81
1485371857836|102|60
1485371857883|100|5
1485371858005|103|-7
1485371858104|101|60
1485371858126|105|72
1485371858145|107|76
1485371858304|104|82
1485371858314|108|69
1485371858363|106|23
1485371858436|100|6
1485371858446|102|61
1485371858606|103|-4
1485371858635|101|57
1485371858684|105|75
1485371858714|107|73
1485371858855|108|68
1485371858863|104|82
1485371858906|106|19
1485371858964|100|2
1485371859005|102|65
1485371859126|103|-9
1485371859236|101|52
1485371859244|107|68
1485371859253|105|80
1485371859464|104|85
1485371859475|108|65
1485371859484|106|24
1485371859506|100|6
1485371859546|102|69
1485371859746|103|-12
1485371859776|107|71
1485371859803|101|57
1485371859865|105|79
1485371860033|104|80
1485371860055|108|67
1485371860075|100|6
1485371860106|106|29
1485371860136|102|70
1485371860366|103|-16
1485371860384|101|58
1485371860395|107|67
1485371860425|105|76
1485371860585|104|76
1485371860595|108|66
1485371860616|100|5
1485371860696|106|24
1485371860735|102|66
1485371860924|103|-20
1485371860956|101|54
1485371860996|107|67
1485371861014|105|80
1485371861114|104|71
1485371861165|100|6
1485371861195|108|62
1485371861235|106|24
1485371861335|102|71
1485371861486|101|50
1485371861513|103|-25
1485371861513|107|64
1485371861604|105|75
1485371861726|100|8
1485371861735|104|76
1485371861816|108|57
1485371861816|106|21
1485371861905|102|74
1485371862065|107|63
1485371862096|101|47
1485371862096|103|-24
1485371862154|105|75
1485371862286|104|74
1485371862325|100|5
1485371862364|108|56
1485371862434|106|19
1485371862505|102|73
1485371862595|107|60
1485371862665|101|52
1485371862705|103|-26
1485371862705|105|74
1485371862886|104|78
1485371862926|100|2
1485371862955|108|53
1485371862965|106|24
1485371863033|102|76
1485371863174|107|62
1485371863254|101|47
1485371863275|105|69
1485371863325|103|-23
1485371863493|104|74
1485371863504|106|28
1485371863514|100|5
1485371863575|108|54
1485371863575|102|76
1485371863745|107|60
1485371863786|101|42
1485371863895|105|68
1485371863914|103|-21
1485371864055|104|73
1485371864076|100|4
1485371864103|106|26
1485371864125|102|73
1485371864176|108|56
1485371864335|107|61
1485371864354|101|46
1485371864455|105|69
1485371864464|103|-21
1485371864615|100|9
1485371864665|106|26
1485371864665|102|70
1485371864674|104|74
1485371864726|108|52
1485371864926|107|58
1485371864944|101|41
1485371865034|105|68
1485371865034|103|-24
1485371865215|104|70
1485371865236|100|14
1485371865244|106|31
1485371865253|102|70
1485371865333|108|55
1485371865473|101|46
1485371865485|107|63
1485371865626|103|-20
1485371865655|105|67
1485371865774|104|69
1485371865815|106|36
1485371865826|102|69
1485371865844|100|14
1485371865945|108|54
1485371866033|101|48
1485371866095|107|68
1485371866236|105|62
1485371866245|103|-21
1485371866393|104|74
1485371866415|106|40
1485371866415|102|65
1485371866425|100|15
1485371866503|108|53
1485371866644|101|51
1485371866655|107|66
1485371866816|103|-25
1485371866844|105|65
1485371866945|106|45
1485371866965|104|69
1485371866984|100|19
1485371866984|102|64
1485371867105|108|49
1485371867195|101|55
1485371867214|107|70
1485371867363|103|-30
1485371867454|105|65
1485371867505|102|66
1485371867505|104|72
1485371867505|104|105
1485371867554|106|50
1485371867596|100|19
1485371867706|108|44
1485371867796|101|57
1485371867823|107|75
1485371867973|103|-34
1485371867986|105|65
1485371868083|102|64
1485371868094|104|108
1485371868165|106|49
1485371868214|100|23
1485371868324|108|48
1485371868333|101|61
1485371868405|107|77
1485371868515|105|65
1485371868545|103|-30
1485371868645|102|66
1485371868645|104|108
1485371868645|102|68
1485371868756|106|52
1485371868765|100|25
1485371868905|108|49
1485371868915|101|57
1485371868975|107|76
1485371869105|105|64
1485371869115|103|-34
1485371869175|102|72
1485371869253|104|108
1485371869325|106|57
1485371869335|100|25
1485371869485|101|61
1485371869485|108|52
1485371869566|107|79
1485371869676|103|-29
1485371869704|102|68
1485371869716|105|66
1485371869864|106|59
1485371869873|104|108
1485371869904|100|25
1485371870026|101|60
1485371870046|108|56
1485371870154|107|75
1485371870214|103|-26
1485371870214|103|64
1485371870255|102|72
1485371870326|105|67
1485371870426|106|57
1485371870465|104|104
1485371870484|100|20
1485371870576|101|57
1485371870595|108|59
1485371870756|103|69
1485371870764|107|77
1485371870863|102|67
1485371870883|105|65
1485371870993|106|54
1485371870993|104|108
1485371871014|100|23
1485371871126|108|57
1485371871154|101|52
1485371871346|103|64
1485371871355|107|77
1485371871395|102|68
1485371871435|105|66
1485371871555|106|52
1485371871575|100|23
1485371871585|104|107
1485371871684|108|58
1485371871775|101|47
1485371871916|102|70
1485371871916|103|62
1485371871973|107|79
1485371872025|105|65
1485371872145|100|18
1485371872174|106|57
1485371872174|104|105
1485371872265|108|54
1485371872384|101|46
1485371872476|102|72
1485371872516|103|62
1485371872576|107|77
1485371872596|105|63
1485371872675|100|18
1485371872795|104|105
1485371872795|106|52
1485371872844|108|57
1485371872945|101|48
1485371873073|102|68
1485371873123|103|67
1485371873145|105|67
1485371873153|107|73
1485371873245|100|17
1485371873344|106|50
1485371873344|104|105
1485371873403|108|60
1485371873485|101|53
1485371873634|102|73
1485371873725|103|71
1485371873756|107|76
1485371873756|105|67
1485371873793|100|13
1485371873883|104|106
1485371873925|106|49
1485371874014|108|64
1485371874045|101|56
1485371874225|102|71
1485371874255|103|68
1485371874326|107|78
1485371874344|105|67
1485371874395|100|12
1485371874493|104|105
1485371874515|106|49
1485371874616|101|53
1485371874624|108|67
1485371874766|102|69
1485371874855|103|68
1485371874874|105|69
1485371874905|107|77
1485371874985|100|11
1485371875084|106|47
1485371875115|104|107
1485371875165|108|66
1485371875185|101|50
1485371875314|102|71
1485371875425|105|68
1485371875425|103|65
1485371875425|107|82
1485371875594|100|16
1485371875594|100|-22
1485371875705|108|64
1485371875705|106|43
1485371875733|104|107
1485371875754|101|47
1485371875905|102|74
1485371875976|105|69
1485371876025|107|83
1485371876035|103|69
1485371876143|100|-22
1485371876244|108|61
1485371876273|106|42
1485371876315|101|51
1485371876345|104|111
1485371876513|102|74
1485371876565|107|81
1485371876575|103|71
1485371876596|105|68
1485371876713|100|-23
1485371876796|108|56
1485371876823|106|43
1485371876885|101|54
1485371876895|104|107
1485371877094|107|76
1485371877105|103|75
1485371877113|102|77
1485371877145|105|66
1485371877275|100|-23
1485371877354|108|61
1485371877354|106|40
1485371877484|104|106
1485371877505|101|57
1485371877666|102|78
1485371877684|103|79
1485371877695|107|74
1485371877744|105|70
1485371877804|100|-21
1485371877945|108|59
1485371877974|106|39
1485371878023|104|107
1485371878033|101|56
1485371878214|102|79
1485371878253|107|69
1485371878284|103|83
1485371878293|105|75
1485371878366|100|-20
1485371878524|108|55
1485371878543|106|41
1485371878553|104|107
1485371878614|101|57
1485371878775|102|83
1485371878814|107|73
1485371878865|103|86
1485371878875|105|70
1485371878935|100|-18
1485371879113|108|56
1485371879113|104|108
1485371879143|101|52
1485371879143|106|43
1485371879372|107|71
1485371879394|102|87
1485371879404|105|65
1485371879485|103|90
1485371879494|100|-15
1485371879705|104|109
1485371879705|108|58
1485371879714|106|41
1485371879744|101|54
1485371879934|105|66
1485371879955|107|75
1485371879984|102|87
1485371880054|103|87
1485371880075|100|-18
1485371880244|108|53
1485371880244|104|105
1485371880274|101|57
1485371880303|106|46
1485371880495|105|65
1485371880515|102|88
1485371880524|107|70
1485371880634|103|89
1485371880654|100|-17
1485371880775|104|105
1485371880833|106|50
1485371880854|101|59
1485371880865|108|58
1485371881075|105|70
1485371881105|102|88
1485371881134|107|65
1485371881193|100|-12
1485371881234|103|91
1485371881344|104|101
1485371881444|101|58
1485371881455|106|51
1485371881455|108|59
1485371881635|105|65
1485371881655|102|84
1485371881705|107|67
1485371881725|100|-17
1485371881784|103|96
1485371881935|104|96
1485371881994|108|62
1485371882005|101|55
1485371882005|101|13
1485371882025|106|47
1485371882233|105|70
1485371882233|102|88
1485371882314|100|-16
1485371882314|107|70
1485371882375|103|92
1485371882465|104|99
1485371882535|108|58
1485371882543|101|9
1485371882614|106|42
1485371882805|102|85
1485371882834|105|74
1485371882875|107|67
1485371882905|103|89
1485371882913|100|-13
1485371882995|104|102
1485371883073|108|63
1485371883143|101|8
1485371883215|106|40
1485371883343|102|86
1485371883404|105|69
1485371883453|103|84
1485371883486|100|-15
1485371883493|107|63
1485371883615|104|101
1485371883664|108|66
1485371883743|101|5
1485371883815|106|44
1485371883883|102|91
1485371884005|103|82
1485371884015|100|-18
1485371884015|105|68
1485371884094|107|67
1485371884205|104|102
1485371884285|108|64
1485371884305|101|8
1485371884343|106|45
1485371884464|102|90
1485371884543|100|-14
1485371884574|103|82
1485371884614|105|69
1485371884705|107|64
1485371884805|104|105
1485371884885|106|40
1485371884885|108|62
1485371884912|101|12
1485371884993|102|94
1485371885075|100|-17
1485371885175|105|72
1485371885184|103|85
1485371885265|107|68
1485371885323|104|104
1485371885423|106|45
1485371885443|108|61
1485371885525|101|16
1485371885535|102|90
1485371885643|100|-16
1485371885704|105|69
1485371885774|103|85
1485371885793|107|71
1485371885853|104|104
1485371885985|106|40
1485371886043|108|64
1485371886073|102|86
1485371886123|101|21
1485371886243|100|-14
1485371886274|105|64
1485371886332|107|73
1485371886332|103|88
1485371886424|104|108
1485371886534|106|35
1485371886615|102|89
1485371886655|108|59
1485371886672|101|20
1485371886824|100|-12
1485371886853|105|68
1485371886874|103|84
1485371886884|107|77
1485371886955|104|107
1485371887115|106|36
1485371887215|102|87
1485371887234|101|22
1485371887234|108|58
1485371887422|100|-17
1485371887443|105|72
1485371887493|103|88
1485371887504|107|82
1485371887534|104|108
1485371887713|106|34
1485371887775|102|82
1485371887785|101|23
1485371887843|108|63
1485371887964|100|-20
1485371888025|103|88
1485371888035|105|75
1485371888093|107|81
1485371888153|104|103
1485371888293|106|33
1485371888315|102|85
1485371888393|108|59
1485371888405|101|26
1485371888534|100|-22
1485371888563|105|80
1485371888605|103|86
1485371888685|107|77
1485371888755|104|106
1485371888855|106|32
1485371888893|102|84
1485371888922|108|59
1485371888993|101|23
1485371889105|100|-18
1485371889163|105|76
1485371889193|103|88
1485371889254|107|80
1485371889315|104|107
1485371889455|102|83
1485371889472|106|28
1485371889535|101|19
1485371889543|108|55
1485371889693|105|77
1485371889724|100|-13
1485371889724|103|93
1485371889863|107|83
1485371889893|104|104
1485371889893|104|60
1485371890003|102|88
1485371890015|106|24
1485371890085|101|19
1485371890113|108|54
1485371890255|105|72
1485371890304|103|91
1485371890315|100|-15
1485371890443|107|88
1485371890454|104|64
1485371890575|106|19
1485371890593|102|90
1485371890634|101|21
1485371890734|108|52
1485371890843|105|73
1485371890855|100|-13
1485371890914|103|86
1485371890993|107|85
1485371891014|104|61
1485371891135|106|18
1485371891173|101|18
1485371891203|102|91
1485371891325|108|48
1485371891373|105|72
1485371891373|105|107
1485371891443|103|87
1485371891443|100|-14
1485371891565|104|64
1485371891614|107|89
1485371891674|106|23
1485371891714|101|23
1485371891774|102|89
1485371891865|108|43
1485371891975|105|109
1485371892004|103|89
1485371892004|100|-17
1485371892183|104|64
1485371892213|107|91
1485371892234|106|18
1485371892314|101|19
1485371892382|102|91
1485371892424|108|41
1485371892523|105|106
1485371892552|103|84
1485371892565|100|-16
1485371892745|107|86
1485371892775|104|62
1485371892813|106|17
1485371892915|101|23
1485371892954|108|36
1485371892973|102|94
1485371893114|103|79
1485371893114|105|104
1485371893153|100|-21
1485371893323|104|64
1485371893343|107|89
1485371893394|106|22
1485371893455|101|21
1485371893525|102|98
1485371893554|108|37
1485371893675|105|105
1485371893704|103|77
1485371893745|100|-17
1485371893902|107|93
1485371893925|104|67
1485371893972|106|20
1485371894003|101|19
1485371894084|102|96
1485371894124|108|41
1485371894235|105|108
1485371894273|103|73
1485371894335|100|-15
1485371894465|104|68
1485371894474|107|90
1485371894502|106|15
1485371894604|101|17
1485371894633|102|96
1485371894654|108|41
1485371894773|105|113
1485371894865|103|68
1485371894943|100|-13
1485371895004|104|73
1485371895012|107|95
1485371895124|106|11
1485371895185|108|46
1485371895205|101|21
1485371895214|102|93
1485371895384|105|114
1485371895443|103|71
1485371895493|100|-9
1485371895565|104|68
1485371895613|107|90
1485371895654|106|8
1485371895714|108|45
1485371895734|101|17
1485371895805|102|95
1485371895913|105|111
1485371896054|100|-5
1485371896054|103|68
1485371896125|104|67
1485371896195|107|86
1485371896235|106|5
1485371896264|108|49
1485371896272|101|14
1485371896363|102|90
1485371896364|102|70
1485371896443|105|108
1485371896604|103|64
1485371896624|100|0
1485371896715|104|66
1485371896783|107|87
1485371896823|101|16
1485371896834|106|10
1485371896874|108|52
1485371896935|102|65
1485371897004|105|106
1485371897165|103|69
1485371897243|100|2
1485371897283|104|61
1485371897363|107|90
1485371897392|101|18
1485371897424|106|15
1485371897484|108|48
1485371897504|102|64
1485371897604|105|101
1485371897734|103|71
1485371897804|100|1
1485371897904|104|66
1485371897914|107|85
1485371897925|101|20
1485371897953|106|11
1485371898064|108|50
1485371898114|102|66
1485371898184|105|101
1485371898284|103|71
1485371898284|103|87
1485371898425|100|1
1485371898455|104|63
1485371898474|101|21
1485371898502|106|13
1485371898502|107|88
1485371898655|108|50
1485371898694|102|65
1485371898762|105|98
1485371898893|103|87
1485371899034|100|-2
1485371899034|104|62
1485371899034|106|14
1485371899034|107|85
1485371899034|101|25
1485371899243|102|70
1485371899274|108|45
1485371899353|105|94
1485371899454|103|89
1485371899604|106|18
1485371899615|107|90
1485371899633|100|-4
1485371899654|104|62
1485371899654|101|30
1485371899793|102|73
1485371899823|108|49
1485371899923|105|89
1485371900035|103|88
1485371900174|106|13
1485371900193|104|66
1485371900193|100|-7
1485371900215|107|92
1485371900243|101|26
1485371900352|108|51
1485371900365|102|68
1485371900493|105|88
1485371900602|103|88
1485371900714|106|9
1485371900744|104|62
1485371900754|100|-11
1485371900754|107|93
1485371900825|101|31
1485371900914|108|52
1485371900943|102|64
1485371901114|105|87
1485371901215|103|92
1485371901324|100|-6
1485371901324|106|13
1485371901363|101|31
1485371901363|104|57
1485371901373|107|94
1485371901484|108|55
1485371901514|102|68
1485371901643|105|85
1485371901815|103|89
1485371901893|106|16
1485371901943|101|28
1485371901943|107|95
1485371901943|100|-7
1485371901962|104|59
1485371902062|108|54
1485371902104|102|69
1485371902243|105|80
1485371902434|103|86
1485371902464|106|13
1485371902524|104|62
1485371902524|101|23
1485371902542|107|99
1485371902542|100|-4
1485371902604|108|51
1485371902694|102|70
1485371902814|105|75
1485371903025|103|84
1485371903054|101|25
1485371903064|106|17
1485371903074|104|60
1485371903143|100|-4
1485371903154|107|97
1485371903214|108|49
1485371903243|102|66
1485371903404|105|70
1485371903593|103|84
1485371903623|104|63
1485371903632|101|30
1485371903673|100|-9
1485371903684|106|18
1485371903764|108|45
1485371903774|107|98
1485371903784|102|63
1485371903933|105|67
1485371904164|103|88
1485371904174|101|33
1485371904204|104|65
1485371904225|100|-12
1485371904233|106|13
1485371904293|108|42
1485371904354|107|94
1485371904354|107|75
1485371904373|102|65
1485371904485|105|72
1485371904723|103|86
1485371904733|101|30
1485371904772|104|69
1485371904812|106|9
1485371904812|100|-12
1485371904893|108|46
1485371904924|107|80
1485371904961|102|65
1485371905055|105|70
1485371905304|101|35
1485371905324|103|89
1485371905342|104|67
1485371905374|100|-14
1485371905384|106|12
1485371905483|107|77
1485371905514|108|46
1485371905583|105|73
1485371905583|102|69
1485371905842|101|30
1485371905943|103|94
1485371905943|104|68
1485371905974|106|17
1485371905974|100|-12
1485371906022|107|75
1485371906043|108|44
1485371906164|105|77
1485371906172|102|64
1485371906442|101|28
1485371906503|104|70
1485371906542|103|91
1485371906593|100|-14
1485371906593|106|16
1485371906613|108|44
1485371906623|107|79
1485371906683|105|72
1485371906764|102|63
1485371907024|101|24
1485371907024|101|91
1485371907103|104|73
1485371907143|108|49
1485371907143|100|-11
1485371907152|103|96
1485371907182|106|18
1485371907203|107|80
1485371907234|105|72
1485371907324|102|59
1485371907553|101|92
1485371907714|103|94
1485371907714|100|-8
1485371907723|104|68
1485371907732|108|48
1485371907782|106|17
1485371907792|107|79
1485371907803|105|70
1485371907842|102|60
1485371908134|101|89
1485371908253|100|-13
1485371908293|108|49
1485371908323|103|97
1485371908323|107|81
1485371908333|104|65
1485371908353|106|18
1485371908384|105|68
1485371908442|102|58
1485371908684|101|93
1485371908853|100|-14
1485371908863|103|97
1485371908883|108|54
1485371908893|104|63
1485371908902|107|82
1485371908943|106|15
1485371908973|105|67
1485371909024|102|56
1485371909235|101|91
1485371909384|100|-11
1485371909422|108|57
1485371909454|104|62
1485371909464|103|93
1485371909473|106|12
1485371909483|107|83
1485371909584|105|65
1485371909644|102|53
1485371909784|101|88
1485371909992|100|-8
1485371909992|108|62
1485371910013|103|88
1485371910031|106|10
1485371910064|104|61
1485371910092|107|79
1485371910152|105|65
1485371910264|102|52
1485371910334|101|85
1485371910533|108|57
1485371910574|100|-7
1485371910592|104|63
1485371910592|103|87
1485371910623|107|77
1485371910642|106|10
1485371910692|105|62
1485371910793|102|57
1485371910952|101|89
1485371911074|108|56
1485371911124|103|87
1485371911152|104|60
1485371911162|100|-10
1485371911203|107|82
1485371911222|106|11
1485371911243|105|58
1485371911334|102|58
1485371911574|101|91
1485371911614|108|54
1485371911664|103|89
1485371911724|104|65
1485371911762|100|-10
1485371911794|107|86
1485371911813|105|60
1485371911823|106|10
1485371911873|102|61
1485371912153|101|88
1485371912202|108|52
1485371912221|103|94
1485371912292|104|63
1485371912293|104|21
1485371912304|100|-7
1485371912374|107|91
1485371912424|105|55
1485371912433|106|11
1485371912493|102|65
1485371912724|101|91
1485371912771|103|89
1485371912814|108|52
1485371912824|100|-11
1485371912843|104|22
1485371912923|107|90
1485371912974|106|7
1485371913024|105|50
1485371913082|102|64
1485371913304|101|93
1485371913342|103|88
1485371913362|100|-8
1485371913374|108|54
1485371913392|104|22
1485371913542|107|95
1485371913583|106|3
1485371913613|105|49
1485371913644|102|66
1485371913874|103|90
1485371913913|101|91
1485371913923|100|-3
1485371913932|104|19
1485371913983|108|51
1485371914104|107|90
1485371914202|106|3
1485371914214|105|47
1485371914224|102|61
1485371914463|103|95
1485371914463|100|2
1485371914483|101|92
1485371914503|104|20
1485371914573|108|49
1485371914674|107|91
1485371914754|102|61
1485371914803|105|47
1485371914803|106|-1
1485371915013|101|96
1485371915033|104|19
1485371915042|103|98
1485371915052|100|6
1485371915153|108|49
1485371915254|107|89
1485371915283|102|58
1485371915374|105|46
1485371915423|106|-6
1485371915582|101|94
1485371915634|103|93
1485371915634|104|16
1485371915654|100|8
1485371915723|108|48
1485371915824|102|60
1485371915833|107|94
1485371915983|105|48
1485371916004|106|-3
1485371916152|101|93
1485371916192|100|5
1485371916252|108|50
1485371916252|103|89
1485371916252|104|17
1485371916364|107|92
1485371916444|102|65
1485371916531|106|-8
1485371916562|105|44
1485371916682|101|89
1485371916752|100|0
1485371916801|104|15
1485371916814|108|49
1485371916833|103|88
1485371916931|107|95
1485371917032|102|63
1485371917133|106|-11
1485371917164|105|46
1485371917242|101|85
1485371917324|100|3
1485371917374|103|85
1485371917402|108|50
1485371917413|104|14
1485371917492|107|91
1485371917572|102|63
1485371917692|105|42
1485371917692|106|-8
1485371917833|101|89
1485371917932|100|2
1485371917963|103|89
1485371918011|108|50
1485371918022|104|17
1485371918082|107|91
1485371918173|102|59
1485371918233|106|-11
1485371918304|105|43
1485371918402|101|87
1485371918504|100|4
1485371918551|104|12
1485371918562|103|87
1485371918623|108|46
1485371918651|107|95
1485371918763|106|-9
1485371918784|102|60
1485371918831|105|38
1485371918923|101|83
1485371919114|100|-1
1485371919142|103|88
1485371919154|104|15
1485371919214|108|51
1485371919214|107|93
1485371919364|106|-12
1485371919384|102|55
1485371919434|105|38
1485371919482|101|80
1485371919674|100|-2
1485371919693|103|90
1485371919693|104|19
1485371919742|107|88
1485371919791|108|55
1485371919923|106|-13
1485371920002|102|54
1485371920042|105|38
1485371920083|101|82
1485371920252|100|2
1485371920261|104|17
1485371920261|103|90
1485371920313|107|86
1485371920323|108|60
1485371920474|106|-15
1485371920592|102|56
1485371920654|105|41
1485371920673|101|85
1485371920804|103|95
1485371920842|100|2
1485371920883|104|12
1485371920911|107|85
1485371920911|108|56
1485371921024|106|-11
1485371921183|105|40
1485371921192|102|53
1485371921253|101|89
1485371921374|100|1
1485371921414|103|95
1485371921442|107|84
1485371921453|104|16
1485371921473|108|56
1485371921642|106|-9
1485371921764|105|45
1485371921774|102|50
1485371921864|101|89
1485371921913|100|6
1485371922004|108|61
1485371922034|103|98
1485371922042|107|83
1485371922072|104|21
1485371922222|106|-14
1485371922304|102|48
1485371922304|105|49
1485371922432|101|93
1485371922452|100|6
1485371922592|108|62
1485371922642|103|102
1485371922663|107|81
1485371922672|104|24
1485371922842|106|-10
1485371922842|102|51
1485371922892|105|47
1485371923034|100|2
1485371923051|101|89
1485371923174|108|58
1485371923201|103|106
1485371923263|104|24
1485371923274|107|86
1485371923383|102|46
1485371923464|106|-10
1485371923503|105|42
1485371923624|100|3
1485371923642|101|91
1485371923742|108|63
1485371923813|107|84
1485371923824|103|102
1485371923871|104|27
1485371923942|102|50
1485371924042|105|37
1485371924053|106|-7
1485371924214|100|0
1485371924253|101|92
1485371924272|108|62
1485371924383|103|98
1485371924404|107|79
1485371924484|104|26
1485371924503|102|54
1485371924503|102|65
1485371924573|105|35
1485371924621|106|-6
1485371924752|100|2
1485371924842|101|92
1485371924863|108|58
1485371924912|103|94
1485371924983|107|76
1485371925013|104|24
1485371925033|102|63
1485371925142|105|36
1485371925142|105|55
1485371925192|106|-4
1485371925323|100|6
1485371925414|108|55
1485371925414|101|89
1485371925513|103|91
1485371925583|102|66
1485371925604|107|81
1485371925612|104|21
1485371925692|105|57
1485371925792|106|-8
1485371925853|100|8
1485371926024|101|84
1485371926033|108|53
1485371926123|103|86
1485371926123|102|61
1485371926152|104|21
1485371926213|107|80
1485371926273|105|55
1485371926323|106|-3
1485371926434|100|10
1485371926563|101|82
1485371926652|108|52
1485371926672|103|83
1485371926673|103|33
1485371926692|102|56
1485371926722|104|22
1485371926783|107|84
1485371926813|105|57
1485371926902|106|0
1485371927014|100|10
1485371927133|101|77
1485371927213|103|37
1485371927274|108|52
1485371927292|102|57
1485371927313|104|17
1485371927342|105|54
1485371927371|107|88
1485371927523|106|-3
1485371927603|100|7
1485371927713|101|79
1485371927761|103|35
1485371927824|108|54
1485371927891|102|61
1485371927904|105|58
1485371927911|104|14
1485371927983|107|92
1485371928121|106|1
1485371928213|100|3
1485371928283|101|74
1485371928353|108|52
1485371928372|103|36
1485371928453|102|59
1485371928453|104|13
1485371928522|105|60
1485371928553|107|87
1485371928683|106|-1
1485371928823|100|5
1485371928853|101|73
1485371928913|103|31
1485371928942|108|48
1485371928991|104|9
1485371929073|102|58
1485371929101|105|56
1485371929111|107|88
1485371929263|106|-6
1485371929442|100|2
1485371929442|101|76
1485371929453|103|34
1485371929533|104|7
1485371929533|108|51
1485371929682|105|52
1485371929682|102|58
1485371929721|107|84
1485371929863|106|-6
1485371930003|101|73
1485371930003|103|33
1485371930011|100|-2
1485371930072|104|7
1485371930112|108|50
1485371930291|102|58
1485371930291|105|47
1485371930324|107|84
1485371930423|106|-9
1485371930521|101|78
1485371930583|100|3
1485371930603|103|30
1485371930652|104|12
1485371930712|108|49
1485371930872|105|42
